acceptedSymbol,taxon_id
"CHGLG2","57924"
"CHGLH","80548"
"CHGLL2","548023"
"CHGLM","80549"
"CHGLO","80550"
"CHMA","76230"
"CHNE","62683"
"CHNE6","160368"
"CHPA","76231"
"CHSA","76232"
"CHST","57880"
"CHSU","76233"
"CHTH","144057"
"CHXA","57925"
"CHPR","128039"
"CHPRP","239928"
"CHPRS","239929"
"CHTA","160370"
"CHTAD","239930"
"CHTAT","202334"
"CHWH","76234"
"CHAS","160371"
"CHASA","1477370"
"CHASG","239932"
"CHBE2","160372"
"CHBE3","160373"
"CHEF","160374"
"CHER2","76235"
"CHHE","160375"
"CHIM","160376"
"CHPA2","160377"
"CHAU2","56572"
"CHFO","56573"
"CHMI2","76236"
"CHSC","148105"
"CHSCP","239933"
"CHSCS","239934"
"CHCA26","160378"
"CHCH3","160379"
"CHCHC","239936"
"CHDE9","160380"
"CHDI6","290006"
"CHFA2","127907"
"CHFAF","239937"
"CHFAM2","239938"
"CHFL4","84194"
"CHFLT","239939"
"CHGL6","139356"
"CHGLG3","1553317"
"CHGLM2","739427"
"CHGLS","1302182"
"CHGR18","160381"
"CHLI5","139357"
"CHLIB","560020"
"CHLIK","778761"
"CHNI2","131568"
"CHNIN","235040"
"CHNIA","NaN"
"CHNID","NaN"
"CHNIL","NaN"
"CHNIN2","NaN"
"CHNIP","960079"
"CHNIG","NaN"
"CHNIP2","NaN"
"CHPO8","1118186"
"CHRO3","84195"
"CHSE9","160383"
"CHSES2","239943"
"CHSEW","239944"
"CHLA","76237"
"CHTH2","69756"
"CHCA2","132767"
"CHLU","122251"
"CHER","160387"
"CHERN","235042"
"CHCO","160388"
"CHCO2","76239"
"CHCR2","160389"
"CHED","160390"
"CHPA16","160391"
"CHSO","160392"
"CHVI9","160393"
"CHKE","NaN"
"CHAB2","76241"
"CHAC2","160394"
"CHAD","160395"
"CHADP","235043"
"CHAL11","56728"
"CHAN5","160396"
"CHAR18","76242"
"CHAR17","160397"
"CHAR8","NaN"
"CHAS2","160398"
"CHAT3","192785"
"CHAT2","160399"
"CHBE6","160400"
"CHBI","NaN"
"CHBL2","160401"
"CHBO7","160402"
"CHCA29","160403"
"CHCA30","122615"
"CHCE","160404"
"CHCEA","239945"
"CHCEC","239946"
"CHCEH","239947"
"CHCEK","239948"
"CHCEL","239949"
"CHCEL2","239950"
"CHCES","239951"
"CHCET","239952"
"CHCH5","160405"
"CHCHC3","239953"
"CHCHT","239954"
"CHCH16","NaN"
"CHCI2","160406"
"CHCL3","160407"
"CHCO10","160408"
"CHCO11","160409"
"CHCO8","NaN"
"CHCU4","160410"
"CHDE6","160411"
"CHDE7","160412"
"CHDEA2","235044"
"CHDED","235045"
"CHDEP","235046"
"CHDES","235047"
"CHDE8","160413"
"CHDI5","160414"
"CHEL7","160415"
"CHFE3","76243"
"CHFL3","160416"
"CHGA3","160417"
"CHGE2","160418"
"CHGEG","239955"
"CHGEW","239956"
"CHGL13","76244"
"CHGO3","160419"
"CHGR17","160420"
"CHHA2","160421"
"CHHE3","160422"
"CHHI3","160423"
"CHHO3","76245"
"CHHU3","160424"
"CHHY2","160425"
"CHHY3","160426"
"CHJE","160427"
"CHKU","160428"
"CHLA8","160429"
"CHLA9","160430"
"CHLA10","160431"
"CHMA15","76246"
"CHME5","76247"
"CHME6","160432"
"CHME7","127351"
"CHMI7","76248"
"CHMI8","160433"
"CHMU3","160434"
"CHMUM","239957"
"CHMUM2","239958"
"CHNU9","76249"
"CHOC","58142"
"CHOCA","58140"
"CHOCO","58141"
"CHOCR","58143"
"CHOL3","160435"
"CHOP2","160436"
"CHOR6","NaN"
"CHPA30","76250"
"CHPA28","76251"
"CHPE9","76252"
"CHPE10","160437"
"CHPE14","NaN"
"CHPL3","76253"
"CHPO12","76254"
"CHPO6","160438"
"CHPO7","160439"
"CHPOP3","239959"
"CHPOS","239960"
"CHPR6","76255"
"CHRE3","160440"
"CHREH","239961"
"CHREK","239962"
"CHRER","239963"
"CHRE4","76256"
"CHRO2","160441"
"CHSE4","76257"
"CHSE6","76258"
"CHSEH","235051"
"CHSES","79703"
"CHSE7","160442"
"CHSE8","76259"
"CHSI5","160443"
"CHSK","160444"
"CHSKS","239964"
"CHSKV","239965"
"CHSP4","160445"
"CHSP5","NaN"
"CHST8","160446"
"CHTH6","160447"
"CHTH4","160448"
"CHTR3","160449"
"CHTU","NaN"
"CHVA4","76260"
"CHVE11","NaN"
"CHVE5","160450"
"CHVI17","160451"
"CHAN9","55983"
"CHANA2","135291"
"CHANC","58404"
"CHLA13","76262"
"CHAL10","281753"
"CHHI12","160453"
"CHFL2","127149"
"CHAL18","160455"
"CHDE4","160456"
"CHNU2","274158"
"CHTE6","121996"
"CHTO","160457"
"CHDE3","160458"
"CHEL","160459"
"CHOB2","160460"
"CHOV2","160461"
"CHOVN","239966"
"CHOVO","239967"
"CHTO3","160462"
"CHTOM","239968"
"CHTOT","239969"
"CHLA5","84364"
"CHLA6","160463"
"CHNI","160464"
"CHOR3","160465"
"CHSE2","84366"
"CHFI","NaN"
"CHPA3","NaN"
"CHAE","160466"
"CHAL5","81820"
"CHBO5","160468"
"CHCL","76263"
"CHCO3","76264"
"CHCO4","58760"
"CHEA","137946"
"CHFE","76265"
"CHFE2","160470"
"CHGR","68821"
"CHHO","160471"
"CHIN","58764"
"CHLA2","82561"
"CHLE2","160472"
"CHLE3","160473"
"CHLI","160474"
"CHMI4","137949"
"CHNE2","76266"
"CHNU","369641"
"CHPA4","76267"
"CHPA36","NaN"
"CHPR2","160476"
"CHTO2","82747"
"CHVI","160477"
"CHVI2","76268"
"CHWO","76269"
"CHWR","160478"
"CHYA","160479"
"CHAD5","NaN"
"CHCL4","160480"
"CHEV2","160482"
"CHMY3","160483"
"CHPO13","160485"
"CHPOC","239970"
"CHPOP6","239971"
"CHRI2","160486"
"CHDO3","160487"
"CHFA","160488"
"CHFO4","160489"
"CHPL","160490"
"CHPLK","235057"
"CHPLP","235058"
"CHTR2","67928"
"CHTRH3","235059"
"CHTRT","235060"
"CHPA14","160491"
"CHRA3","NaN"
"CHCU5","160492"
"CHGL2","82316"
"CHLY2","160493"
"CHOB3","54402"
"CHOBE","239975"
"CHOBO","239976"
"CHOBS","239977"
"CHVA3","NaN"
"CHALM2","239979"
"CHALS","181728"
"CHALS2","NaN"
"CHAT","76270"
"CHBE4","58879"
"CHBEB2","239982"
"CHBEB","239983"
"CHBEB3","239984"
"CHBEM","239985"
"CHBES","80551"
"CHBEZ","239986"
"CHCA3","57008"
"CHCA4","76271"
"CHCH","76272"
"CHCY","160498"
"CHDE","58880"
"CHFO3","160500"
"CHFR3","76274"
"CHFRF","239988"
"CHFRP","239989"
"CHGL3","76275"
"CHHI","76276"
"CHHU","160503"
"CHIN2","76277"
"CHINE","239990"
"CHINI","239991"
"CHINO","80556"
"CHLE4","76278"
"CHLI11","76279"
"CHMAF","239992"
"CHNE3","160505"
"CHNEN","639730"
"CHNEP","639731"
"CHNE4","76282"
"CHOA","160506"
"CHOV","160508"
"CHPA5","160509"
"CHPR5","76284"
"CHRU","76285"
"CHSA2","160510"
"CHSI2","76286"
"CHST2","160511"
"CHSU2","160512"
"CHWA","76289"
"CHLI2","76290"
"CHLIA","79704"
"CHLIL2","235063"
"CHLO3","1144519"
"CHGE5","160514"
"CHPA43","56503"
"CHPAF2","239995"
"CHPAP3","239996"
"CHPO14","56506"
"CHPOP7","239997"
"CHPOR","239998"
"CHMA3","82358"
"CHME","62238"
"CHUM","62236"
"CHUMA","62237"
"CHUMC2","235065"
"CHUMO2","84721"
"CHAL8","127936"
"CHPA17","160515"
"CHAX2","1637935"
"CHCO12","558142"
"CHDO4","127526"
"CHHO4","NaN"
"CHLI6","281487"
"CHPY2","160516"
"CHSE18","1144702"
"CHVI3","54654"
"CHSE5","NaN"
"CHVE4","274200"
"CHJA","126255"
"CHTW","160517"
"CHSP11","76291"
"CHBR12","NaN"
"CHSU3","NaN"
"CHAN","160518"
"CHBA10","160519"
"CHCI","160521"
"CHCU6","NaN"
"CHCU2","160523"
"CHRA","160528"
"CHSA3","NaN"
"CHSU4","160530"
"CHTE","160531"
"CHVE2","76294"
"CHVI4","62918"
"CHHA","160533"
"CHAN2","48017"
"CHGR3","48018"
"CHPA7","48019"
"CHPO3","47597"
"CHPOD","48020"
"CHPOM","80562"
"CHPOP4","59082"
"CHPU2","76295"
"CHPUP2","80563"
"CHPUR","80564"
"CHDU","160536"
"CHDUA","239999"
"CHDUD","541443"
"CHDUM","240000"
"CHDO6","160537"
"CHNE12","NaN"
"CHAN3","58258"
"CHBI2","76302"
"CHBIB","1359184"
"CHBII","80566"
"CHBL","76303"
"CHBR","76304"
"CHBRB","80567"
"CHBRS","80568"
"CHBR2","76305"
"CHCL2","76306"
"CHCO6","76307"
"CHCU3","61076"
"CHCUC","80569"
"CHCUV","61074"
"CHDI3","71084"
"CHDO2","58978"
"CHFI2","76308"
"CHFIF","80570"
"CHFIL","80571"
"CHHO2","76309"
"CHLE6","76310"
"CHME2","58260"
"CHOB4","76311"
"CHOR","76312"
"CHPA8","76313"
"CHPA9","76314"
"CHPAF","80572"
"CHPAP2","80573"
"CHPO4","58261"
"CHPOL","58262"
"CHPOP5","64181"
"CHPR4","76315"
"CHPU3","67795"
"CHPUH2","67796"
"CHPUP3","80574"
"CHRE","76316"
"CHRI","76317"
"CHRO","76318"
"CHROH","80575"
"CHROR","80576"
"CHSP","76319"
"CHST4","60784"
"CHST5","76320"
"CHUN","58263"
"CHVA","76321"
"CHVE3","76322"
"CHWA2","58264"
"CHWH2","76323"
"CHXA2","58265"
"CHXAL","80577"
"CHXAX","80578"
"CHBI3","288464"
"CHBO3","348386"
"CHCO9","1078780"
"CHFR4","739452"
"CHGE","1156516"
"CHIV","280039"
"CHOD","199400"
"CHOT","1078913"
"CHSI","1078941"
"CHME3","160538"
"CHAR13","840466"
"CHARA","1530700"
"CHARP3","1415204"
"CHDI8","331036"
"CHIC","160544"
"CHVI5","129314"
"CHVIA","240003"
"CHVIB2","NaN"
"CHVIV","240004"
"CHCH7","53363"
"CHCHC4","80579"
"CHCHM","53365"
"CHSE11","53386"
"CHPA18","160545"
"CHAR6","287335"
"CHCA10","48876"
"CHOL","160546"
"CHPA31","190559"
"CHPA11","160549"
"CHFL8","127265"
"CHGO2","160551"
"CHGO","160552"
"CHGOC","235089"
"CHGOG","1029515"
"CHGOH","235091"
"CHLA21","160554"
"CHLA7","160555"
"CHLI4","160556"
"CHLID","235092"
"CHLIL","235093"
"CHMA14","160557"
"CHPI8","160558"
"CHSC2","160559"
"CHSU6","146615"
"CHTE10","160560"
"CHAL24","133031"
"CHALS3","957824"
"CHAM2","154387"
"CHGL5","76325"
"CHRO4","160562"
"CHTE3","160563"
"CHWR2","144148"
"CHWRB","240005"
"CHWRW","240006"
"CHAL9","160564"
"CHBA11","160565"
"CHDE2","76326"
"CHER3","160566"
"CHGR13","160567"
"CHGR6","76327"
"CHHU2","76328"
"CHLI3","148107"
"CHMO2","160568"
"CHPU4","148111"
"CHSP3","160569"
"CHVA2","160570"
"CHVI8","76329"
"CHVIA4","79711"
"CHVIL4","79712"
"CHVIP3","235096"
"CHVIP4","79713"
"CHVIV2","79714"
"CHVIL10","NaN"
"CHVIS5","NaN"
"CHVIV4","NaN"
"CHAB","348387"
"CIHE7","NaN"
"CICH","160571"
"CIGL","84359"
"CIME8","160572"
"CINE2","160573"
"CIQU3","57087"
"CIBU","130369"
"CIDO","76338"
"CIMA2","60125"
"CIMAA","80580"
"CIMAB","60118"
"CIMAM","181639"
"CIMAV","240008"
"CIVI5","160575"
"CIDR","160576"
"CIHE2","1261804"
"CIYU","160577"
"CIAR70","160579"
"CILA70","160580"
"CIST70","160581"
"CISU70","160582"
"CIAR2","130901"
"CIBO2","76339"
"CILA2","76340"
"CIEL2","1116010"
"CIMO3","1594368"
"CIPE6","1144567"
"CIIN4","493209"
"CIAL","76342"
"CIALA","235259"
"CIALP2","79729"
"CILU","51843"
"CILUC","51841"
"CIBR5","160584"
"CICI70","160585"
"CIPI70","160586"
"CIIO2","NaN"
"CIVA2","NaN"
"CIAL2","152132"
"CIAN","69971"
"CIAN2","55294"
"CIAR6","160588"
"CIAR9","160589"
"CIAR3","76343"
"CIBA","160590"
"CIBR","160591"
"CIBR2","52993"
"CICA10","160592"
"CICA11","76344"
"CICA6","160593"
"CICA7","129675"
"CICE","160595"
"CICH2","1600671"
"CICH3","84796"
"CICI","76345"
"CICL","160597"
"CICL2","1487138"
"CICR","76346"
"CICY","76347"
"CIDI","61340"
"CIDO2","76348"
"CIDOB2","80585"
"CIDOD","80586"
"CIDR2","160599"
"CIEA","160600"
"CIED","143675"
"CIEN2","160601"
"CIFL","160602"
"CIFO","160603"
"CIFO2","56866"
"CIFOC","59750"
"CIFOF","56867"
"CIFOO","635382"
"CIGI","160604"
"CIGR2","160605"
"CIHI","160607"
"CIHO","160608"
"CIHO2","127269"
"CIHOH","200048"
"CIHOV","716408"
"CIHY","76349"
"CIHYH","80588"
"CIHYV","80589"
"CIIN5","160609"
"CIKA","160611"
"CILA5","160612"
"CILE2","160613"
"CILO","160614"
"CILO2","160615"
"CIME4","289134"
"CIMO2","160617"
"CIMO","76351"
"CIMU2","1487139"
"CIMU","81603"
"CINA","160619"
"CINE","76352"
"CINU","129194"
"CIOC","52621"
"CIOCC4","52622"
"CIOCC","80591"
"CIOCC2","80592"
"CIOCO","52623"
"CIOCV","52624"
"CIOC2","76353"
"CIOCM","631305"
"CIOCO2","80595"
"CIOS","160620"
"CIOW","160621"
"CIPA5","160622"
"CIPA","160624"
"CIPAM","235262"
"CIPAP2","235263"
"CIPE4","1487137"
"CIPE5","160626"
"CIPI","81602"
"CIPR2","76354"
"CIPU3","160627"
"CIPU4","160628"
"CIQU2","60954"
"CIRE","76355"
"CIRE2","130040"
"CIRH","76356"
"CIRO","160629"
"CIRU2","160630"
"CIRY","160631"
"CISC","1476129"
"CISC2","76357"
"CISC3","118518"
"CISU","160634"
"CITE2","128152"
"CITU","160636"
"CIUN","76358"
"CIUNT","240019"
"CIUNU","240020"
"CIVE","160637"
"CIVI4","160638"
"CIVI6","160639"
"CIVI","160640"
"CIWH","160641"
"CIWR","160642"
"CIPA4","160643"
"CIER","274185"
"CIIN3","847042"
"CIOB","348388"
"CITR2","133333"
"CITU2","NaN"
"CIVE3","160646"
"CIAM3","76360"
"CIMA4","76361"
"CIMO4","58292"
"CIMO5","62300"
"CIPA7","160647"
"CIPAA","240021"
"CIPAH","240022"
"CIPAN","240023"
"CIPAP","240024"
"CIPU5","160648"
"CIPY","160649"
"CIQU4","160650"
"CIRO2","160651"
"CITW2","144186"
"CIUM","62307"
"CIUMC","62302"
"CIUMU","240025"
"CIPE3","NaN"
"CIBE","160652"
"CIBR3","160653"
"CICA8","160654"
"CISP3","160656"
"CITR7","NaN"
"CLCA2","76366"
"CLMA","116350"
"CLMA10","160659"
"CLMAJ","200034"
"CLFL9","160660"
"CLFR5","160661"
"CLKE","900567"
"CLBO10","160663"
"CLCR4","128661"
"CLPE8","160664"
"CLWH","67868"
"CLFA6","1494264"
"CLLO5","1144628"
"CLSA","160665"
"CLSU","217164"
"CLAF","58943"
"CLAM","61048"
"CLAMA","61123"
"CLAMC","235283"
"CLAMH","61124"
"CLAML","235285"
"CLAMW","79730"
"CLAR","60088"
"CLAU2","76367"
"CLBI","51853"
"CLBIA","79731"
"CLBIB2","51857"
"CLBIB","79732"
"CLBO4","76368"
"CLBOA","79733"
"CLBOB","79734"
"CLBO","76369"
"CLBR","56067"
"CLCO","51854"
"CLCOA","51856"
"CLCOC","51855"
"CLCOR","79735"
"CLCY","58219"
"CLCYC","58955"
"CLCYC2","58944"
"CLDA","61051"
"CLDE2","76370"
"CLDU","60601"
"CLEP","58945"
"CLEX","76371"
"CLFR3","61899"
"CLGR","61895"
"CLGRA","79736"
"CLGRG2","61896"
"CLGRS","79737"
"CLGRT","79738"
"CLHE4","76372"
"CLIM","76373"
"CLJO2","76374"
"CLLA","76375"
"CLLE2","76376"
"CLLI","76377"
"CLMI","76378"
"CLMIL3","79739"
"CLMIM","79740"
"CLMO","58946"
"CLMO3","76379"
"CLPR","76380"
"CLPU","55992"
"CLPU2","51087"
"CLPUP","79741"
"CLPUQ","57146"
"CLPUV","57147"
"CLRH","61870"
"CLRO2","60087"
"CLRU","57148"
"CLSI","58947"
"CLSP","76381"
"CLSPI","79742"
"CLSPN","79743"
"CLSPP","79744"
"CLSPS","58948"
"CLSP6","76382"
"CLST3","76383"
"CLTE5","58220"
"CLTEC","79745"
"CLTET","79746"
"CLUN","51735"
"CLVI2","76384"
"CLWI","60507"
"CLXA","76385"
"CLXAP","79747"
"CLXAX","79748"
"CLPA17","160666"
"CLAR2","160667"
"CLAR3","160668"
"CLCA","67775"
"CLCAC","240039"
"CLCAL","240040"
"CLCO3","76386"
"CLES","160669"
"CLEX2","57233"
"CLEXE2","57234"
"CLEXG2","57229"
"CLFL3","NaN"
"CLGY2","55344"
"CLHE","160670"
"CLLA2","62584"
"CLLAC","240041"
"CLLAI","240043"
"CLLAL","240044"
"CLLAP","240046"
"CLLAP2","181461"
"CLLAS","240047"
"CLME","76387"
"CLMEB","240048"
"CLMEM","240049"
"CLMEN","240050"
"CLMU5","160671"
"CLNE","76388"
"CLOG","160672"
"CLPA10","76389"
"CLPA5","58294"
"CLPAG4","79749"
"CLPAP","58296"
"CLPAU2","79750"
"CLPAV","58295"
"CLPE","52994"
"CLPEI","53001"
"CLPEM","53004"
"CLPEP","53002"
"CLRO5","160673"
"CLRU2","64184"
"CLRUD","79751"
"CLRUR","79752"
"CLSA2","160674"
"CLSA3","76390"
"CLSC","804280"
"CLSI2","55767"
"CLSIB","240051"
"CLSIS","240052"
"CLTU","160676"
"CLTUC","240053"
"CLTUT","240054"
"CLUM","76391"
"CLVI3","117434"
"CLVIA","240055"
"CLVIH","240056"
"CLVIV","240057"
"CLVIL","NaN"
"CLVIV2","NaN"
"CLWA6","76392"
"CLSE5","1144627"
"CLPO","1144518"
"CLCA18","1144688"
"CLIN8","1144687"
"CLBI3","62451"
"CLDI","61125"
"CLAD","160678"
"CLAL","62773"
"CLBA","160680"
"CLBAB","240058"
"CLBAL","240059"
"CLBI2","160681"
"CLCA3","160684"
"CLCO4","62774"
"CLCO2","126748"
"CLCOC2","240060"
"CLCOT","240061"
"CLCR","143469"
"CLDI3","286052"
"CLDR","127637"
"CLFR","160686"
"CLGL","160687"
"CLHI","160688"
"CLHIA","240062"
"CLHIH","240063"
"CLHIS","240064"
"CLLA3","49876"
"CLLI2","58996"
"CLLIB","58998"
"CLLIC","58995"
"CLLIL2","58994"
"CLMO6","160690"
"CLOC2","117512"
"CLOCD","240065"
"CLOCG","240066"
"CLOCO","240067"
"CLOC","62775"
"CLPA","160692"
"CLPA2","76393"
"CLPI","148019"
"CLPID","240068"
"CLPIP","240069"
"CLRE","160693"
"CLSO3","160694"
"CLTE2","148386"
"CLVE","160696"
"CLVI","983559"
"CLVI4","62777"
"CLVI5","62778"
"CLVI8","62779"
"CLAC4","160699"
"CLIS","56750"
"CLLU2","148063"
"CLLUJ","240070"
"CLLUL","240071"
"CLMU","160702"
"CLPL","160704"
"CLSE","148304"
"CLSP2","160707"
"CLSP3","160709"
"CLST","286788"
"CLAN","160711"
"CLBR2","76394"
"CLHI2","76395"
"CLLO","160712"
"CLMA3","160713"
"CLOB","76396"
"CLPA3","160714"
"CLPA4","76397"
"CLPL2","76398"
"CLLE3","NaN"
"CLAR4","160715"
"CLARA","235325"
"CLARW","235326"
"CLARW2","235327"
"CLCA5","160716"
"CLCA6","160717"
"CLCL","160718"
"CLCLC","235328"
"CLCLR","235329"
"CLDR2","160719"
"CLFA","67939"
"CLFU","160720"
"CLGR3","160721"
"CLGRG","235330"
"CLGRM2","235331"
"CLGRM","235332"
"CLHA4","160722"
"CLKA","160723"
"CLKO","160724"
"CLLI3","160725"
"CLMI3","160726"
"CLMO5","160727"
"CLMU2","160728"
"CLOB2","160729"
"CLOBB","235333"
"CLOBM","235334"
"CLOBO","235335"
"CLPA6","160730"
"CLPA8","160731"
"CLPE2","160732"
"CLPEP4","372370"
"CLPES2","372371"
"CLPE3","160733"
"CLPY2","160734"
"CLSA5","160735"
"CLSAH2","235336"
"CLSAS","235337"
"CLTU2","160737"
"CLWA2","160738"
"CLAC2","348626"
"CLIN2","119731"
"CLINO2","NaN"
"CLAC3","160747"
"CLAL3","52867"
"CLAL4","913190"
"CLER","960080"
"CLAN8","NaN"
"CLCY5","1156451"
"CLHI3","83251"
"CLST2","285541"
"CLMO2","160750"
"CLAM3","125668"
"CLDE70","123751"
"CLKI","160751"
"CLAR5","160752"
"CLAS2","160753"
"CLBR7","132127"
"CLCH5","76399"
"CLCO10","160754"
"CLDE4","160755"
"CLDO2","53203"
"CLGE","127064"
"CLGL4","160756"
"CLMI9","76400"
"CLVU","84281"
"CLAN2","51647"
"CLBO3","53794"
"CLUM2","118725"
"CLUN2","76401"
"CLFA2","84846"
"CLFR2","160758"
"CLLA4","428188"
"CLMA4","82324"
"CLCL2","1065101"
"CLGU","348390"
"CLMI2","286919"
"CLRO","160760"
"CNHO","291168"
"CNDU","76402"
"CNCN","160762"
"CNAN","160764"
"CNTE","133074"
"CNUR","81817"
"CNURS","81815"
"COHE6","340076"
"COCO8","993857"
"CODI8","160767"
"COKR","882681"
"COMI","494254"
"COPA24","1225652"
"COPU","361831"
"COPY","829744"
"CORU4","190731"
"COSI2","494246"
"COSW","286020"
"COTE9","1274660"
"COUV","127284"
"COVE","286022"
"COAR","133690"
"COBA3","364467"
"COCA","119957"
"CODI","160768"
"COOR11","199316"
"COFL4","207067"
"COGR6","76403"
"COSE8","160770"
"COTR8","160771"
"COJU","137952"
"CORO4","274319"
"COSE6","1225884"
"COSE7","274320"
"COGU5","550151"
"COCY","160775"
"CORU3","160776"
"COTE5","160777"
"COTU","160778"
"COAR9","209895"
"COSU","160780"
"CORA","68559"
"COBA","58329"
"COBAB","80607"
"COBAD","58330"
"COBAH","240088"
"COBAS","80608"
"COCA3","76406"
"COCH","76407"
"COCO","47323"
"COCO2","76408"
"COGR2","76409"
"COGR3","76410"
"COHE","47325"
"COHEA","48728"
"COHEH","48727"
"COLI","76411"
"COMU","57270"
"COPA2","76412"
"COPA3","59013"
"CORA2","76413"
"CORAG","235387"
"CORAR","235388"
"COSP","50656"
"COSPA","69610"
"COSPB","181463"
"COSPC","57290"
"COSPS","64295"
"COTI","51850"
"COTO","76414"
"COTOB","80609"
"COTOL","80610"
"COTOT","80611"
"COTOW","80612"
"COVE2","116349"
"COVI2","160783"
"COCA4","130898"
"COSE11","53347"
"COTU2","160784"
"COVE3","160785"
"CODE","160786"
"CODEC","240089"
"CODED","240090"
"CODET","240092"
"CODI2","62230"
"COGR4","61871"
"COHE2","52996"
"COLA8","76415"
"COLI2","76416"
"COMA3","160787"
"COMA","160788"
"CORA3","76417"
"CORE10","160789"
"COTE","76418"
"COTI2","76419"
"COTR","76420"
"COAN","160792"
"COOB14","160793"
"COPA4","160794"
"COPU4","160795"
"COBI12","160796"
"COCA44","160797"
"COCO37","160798"
"COMA24","160802"
"COMI15","160803"
"COMIM4","235389"
"COMIM5","235390"
"COOR12","160804"
"COSE18","160805"
"COSU17","160806"
"COSC13","1144703"
"COAR3","160808"
"COCA18","76421"
"COCU","160809"
"COCUF","240095"
"COEL2","160810"
"COGL5","1126984"
"COGLA","NaN"
"COGR7","160811"
"COOP","160812"
"COST6","160813"
"COTE6","160814"
"COTEP","240096"
"COTET","240097"
"COVE6","1225626"
"COHA5","777369"
"COAM6","775268"
"COSC11","775267"
"COSCT","NaN"
"COUM","59991"
"COUMC","79754"
"COUMP","149009"
"COUMU","235394"
"CODI3","76423"
"CODID2","79755"
"CODIP","79756"
"COPA28","62213"
"COTE15","425563"
"CODI4","160817"
"CODID","240099"
"CODIL","240100"
"CODI5","160818"
"CODID3","240101"
"CODIG","240102"
"COER","53478"
"COERA","790115"
"COERD","240104"
"COERE","240105"
"CORU6","273820"
"CORUG","314876"
"COVI3","125682"
"COBA17","362460"
"CODO","349061"
"COGL4","740890"
"COFA2","121934"
"COPE80","121031"
"COCO31","160820"
"COCO11","160821"
"COER5","160822"
"COGL","76426"
"COGLP","80613"
"COHO","155506"
"COHOE","155508"
"COHOH","155507"
"COSP3","160824"
"COVI8","160825"
"COWA","160826"
"COWAK","240107"
"COWAW","240108"
"COIR","801660"
"COWI","160827"
"COPI3","160828"
"COCH2","160829"
"COGM","160830"
"COME2","160831"
"COSC2","160832"
"COSEG","NaN"
"COER2","62850"
"COCO38","1364782"
"COBE4","273992"
"COBEB","315574"
"COBEI","315738"
"COCO13","119095"
"COGR10","366980"
"COAL6","59983"
"COALM","240109"
"COAM","59980"
"COTE70","160833"
"COCA19","127059"
"COET","160835"
"COGL9","160836"
"COGR8","160837"
"COVE4","160838"
"COCO14","1082416"
"COMO8","438336"
"CORU8","426024"
"CONE9","76431"
"COMA19","48205"
"COEQ","130184"
"CONO","284849"
"COCA5","160843"
"COCAC3","181730"
"COCAG","181731"
"COCAP3","135267"
"COLA21","291312"
"COPR5","NaN"
"CORA4","160844"
"CODR2","157122"
"COJO","160845"
"COPE","160846"
"COSM","160847"
"COTR5","160848"
"COMO2","NaN"
"COCY3","160849"
"COEL3","160850"
"COER3","123000"
"COFO2","160851"
"COGR23","146637"
"COKA","160852"
"COLO4","160853"
"COME6","160854"
"COMO3","160855"
"COOC3","160856"
"COPU8","160857"
"CORH","160858"
"COTE8","160859"
"COWA4","160860"
"COAS","160861"
"COLA3","76436"
"COOC","160862"
"COTR2","126251"
"COBE7","160863"
"COMA25","776960"
"COMAM7","80614"
"COMAO5","80615"
"COMAO6","549290"
"COME17","49444"
"COOD7","160864"
"COODO2","240110"
"COODP2","240111"
"COST19","50708"
"COSTS3","131215"
"COSTV2","240112"
"COTR18","50709"
"COWI5","131213"
"COAE","160865"
"COHI3","781804"
"COHI4","1155641"
"COSI3","160870"
"COTO7","1144704"
"COAL","209896"
"COAN11","NaN"
"COBA4","160872"
"COBE3","348623"
"COBO2","160873"
"COBO3","769374"
"COCO5","276307"
"COGE","276312"
"COGL6","160875"
"COLA12","438369"
"COLI7","952665"
"COMI6","769462"
"COPA16","160876"
"COPO2","160877"
"COPO3","283233"
"CORI","438370"
"CORU5","190892"
"COSU2","126840"
"COSU3","359840"
"COWA3","1156441"
"COCA7","63009"
"COER6","76437"
"COERE2","63007"
"COERK","79757"
"COKI","76438"
"COKID","235407"
"COKIH","79758"
"COKIK","1558804"
"COLA4","68605"
"COMA5","118405"
"COMAC","235410"
"COMAM3","318176"
"COMAP","118404"
"COMO","63004"
"COMOH","83018"
"COMOM","235414"
"CONE","76439"
"CONI2","76440"
"COOR7","160879"
"COPA8","160880"
"COPA9","76441"
"COPI2","57271"
"COPIH","79759"
"COPIP","57275"
"COPIT","57274"
"COPR","76442"
"CORA5","76443"
"CORI2","57272"
"CORIB","59328"
"CORIL","79760"
"CORIR","59014"
"CORIS2","NaN"
"COTE2","160881"
"COTE3","71075"
"COTEB2","79761"
"COTEB","63006"
"COTEC","79762"
"COTEP2","79763"
"COTET2","63012"
"COTEV","79764"
"COWR2","149010"
"COWRK","235426"
"COWRT","235427"
"COWRW","235428"
"COCO9","160882"
"COAR5","160883"
"COAU","160884"
"COBA2","160885"
"COBI","NaN"
"COCA8","160887"
"COCAC4","240115"
"COCAN","240116"
"COCA9","160888"
"CODE3","129321"
"CODO2","160889"
"COFA","160890"
"COFL6","160891"
"COGI","160892"
"COGL2","893248"
"COGR5","128825"
"COGRG","240117"
"COGRH","240118"
"COGRI","240119"
"COGRL","240120"
"COGRS","240121"
